VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
3960,DIAGEO NORTH AMERICA INC,4241,Capt Morgan Spiced Rum,1.47,1.99,50.0,58226,85592.22,0,0,0,0,257032.07,-85592.22,-inf,0.0,0.0
8673,STE MICHELLE WINE ESTATES,42766,14 Hands Merlot Wash,5.85,8.95,750.0,14624,85550.4,0,0,0,0,15919.7,-85550.4,-inf,0.0,0.0
8352,LUXCO INC,1692,Everclear 151,13.4,19.99,750.0,6382,85518.8,0,0,0,0,10261.6,-85518.8,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,3133,Svedka Strwbry Lemonad Vodka,8.79,10.99,750.0,9724,85473.96,0,0,0,0,79528.99,-85473.96,-inf,0.0,0.0
6359,OLE SMOKY DISTILLERY LLC,1738,Ole Smoky Moonshine Cherries,14.72,19.99,750.0,5806,85464.31999999999,0,0,0,0,1922.0,-85464.31999999999,-inf,0.0,0.0
3252,E & J GALLO WINERY,23273,Apothic Crush,6.45,9.99,750.0,13196,85114.2,0,0,0,0,61966.91,-85114.2,-inf,0.0,0.0
2242,DELICATO VINEYARDS INC,13708,Bota Box Cab Svgn,11.33,17.99,3000.0,7507,85054.31,0,0,0,0,7982.65,-85054.31,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,8737,Freixenet Cordon Negro Brut,7.14,10.99,750.0,11861,84687.54000000001,0,0,0,0,144929.24,-84687.54000000001,-inf,0.0,0.0
9552,M S WALKER INC,3643,Caldwells Vodka,7.71,12.49,1750.0,10921,84200.91,0,0,0,0,55551.82,-84200.91,-inf,0.0,0.0
8664,"STOLI GROUP,(USA) LLC",3936,Stolichnaya,15.21,22.99,1000.0,5534,84172.14,0,0,0,0,18544.49,-84172.14,-inf,0.0,0.0
1590,DIAGEO CHATEAU ESTATE WINES,32908,Sterling Vintners Cltn Merlo,6.55,9.95,750.0,12832,84049.59999999999,0,0,0,0,7259.75,-84049.59999999999,-inf,0.0,0.0
